country,province,region_1,variety,price,year,taster_name,is_red,is_white,is_rose,is_sparkling,is_dry,is_sweet,is_blend
8.0,46.0,90.0,50.0,19.0,2007.0,6.0,0,0,0,0,0,0,0
1.0,9.0,173.0,64.0,38.0,2015.0,9.0,0,1,0,0,0,0,0
8.0,105.0,255.0,45.0,9.0,2012.0,6.0,0,1,0,0,0,0,0
1.0,9.0,350.0,1.0,40.0,2014.0,7.0,1,0,0,0,1,0,0
5.0,82.0,512.0,15.0,13.0,2004.0,4.0,0,0,0,0,0,0,1
10.0,47.0,54.0,71.0,10.0,2013.0,6.0,1,0,0,0,0,0,0
1.0,9.0,31.0,1.0,22.0,2010.0,0.0,0,0,0,0,0,0,0
1.0,9.0,31.0,6.0,36.0,2010.0,0.0,1,0,0,0,0,1,0
1.0,9.0,369.0,30.0,65.0,2010.0,0.0,1,0,0,0,1,0,0
1.0,1.0,55.0,71.0,35.0,2013.0,1.0,1,0,0,0,0,0,0
7.0,22.0,209.0,23.0,33.0,2003.0,0.0,0,0,0,0,0,0,0
1.0,9.0,173.0,6.0,24.0,2014.0,9.0,1,0,0,0,1,0,0
5.0,8.0,75.0,8.0,36.0,2012.0,3.0,0,0,0,0,0,0,0
1.0,9.0,187.0,161.0,16.0,2015.0,7.0,0,0,0,0,0,1,0
7.0,10.0,6.0,10.0,45.0,2012.0,8.0,1,0,0,0,0,0,0
7.0,40.0,314.0,8.0,13.0,2010.0,0.0,0,1,0,0,0,0,0
1.0,9.0,52.0,9.0,24.0,2009.0,11.0,0,0,0,0,0,0,1
1.0,15.0,46.0,8.0,20.0,2012.0,10.0,0,0,0,0,0,0,0
6.0,27.0,153.0,25.0,11.0,2015.0,6.0,1,0,0,0,0,0,0
1.0,25.0,147.0,26.0,20.0,2015.0,12.0,0,1,0,0,1,0,0
15.0,81.0,54.0,105.0,16.0,2013.0,2.0,0,1,1,0,0,0,0
7.0,17.0,483.0,9.0,24.0,2010.0,0.0,1,0,0,0,0,0,1
1.0,94.0,691.0,11.0,13.0,2012.0,0.0,0,0,1,0,0,0,0
14.0,43.0,54.0,46.0,45.0,2005.0,3.0,1,0,0,0,0,0,0
7.0,16.0,615.0,129.0,14.0,2011.0,0.0,0,0,0,0,0,0,0
3.0,33.0,54.0,144.0,35.0,2008.0,3.0,1,0,0,0,0,0,0
27.0,152.0,54.0,191.0,26.0,2013.0,13.0,0,0,0,0,0,1,0
1.0,12.0,9.0,8.0,26.0,2008.0,12.0,0,0,0,0,0,1,0
3.0,64.0,54.0,3.0,20.0,2014.0,3.0,1,0,0,0,0,0,0
7.0,10.0,321.0,9.0,45.0,2009.0,0.0,0,0,0,0,0,0,1
9.0,65.0,54.0,24.0,20.0,2014.0,12.0,0,0,0,0,1,0,0
7.0,31.0,344.0,158.0,25.0,2010.0,0.0,0,0,0,0,0,1,0
1.0,1.0,134.0,25.0,42.0,2014.0,1.0,0,0,0,0,0,1,0
1.0,15.0,46.0,6.0,55.0,2014.0,10.0,0,0,0,0,0,1,0
7.0,62.0,235.0,10.0,14.0,2011.0,0.0,1,0,0,0,0,0,0
5.0,8.0,349.0,6.0,639.0,2012.0,3.0,0,0,0,0,1,0,0
7.0,10.0,6.0,10.0,140.0,2011.0,8.0,0,1,0,0,0,0,0
1.0,1.0,1.0,12.0,25.0,2011.0,10.0,1,0,0,0,0,0,1
1.0,9.0,84.0,17.0,24.0,2008.0,0.0,1,0,0,0,0,1,0
1.0,9.0,54.0,8.0,35.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,1.0,1.0,12.0,40.0,2012.0,1.0,0,0,0,0,0,0,1
10.0,47.0,54.0,9.0,19.0,2011.0,6.0,1,0,0,0,0,0,1
1.0,1.0,15.0,181.0,32.0,2015.0,1.0,0,0,0,0,0,0,0
5.0,32.0,62.0,26.0,13.0,2015.0,3.0,0,0,0,0,0,0,0
2.0,151.0,54.0,30.0,10.0,2011.0,4.0,1,0,0,0,0,0,0
1.0,15.0,42.0,6.0,50.0,2012.0,10.0,1,0,0,0,0,0,0
1.0,9.0,54.0,26.0,24.0,2010.0,0.0,0,1,0,0,0,0,0
1.0,9.0,149.0,9.0,25.0,2007.0,11.0,1,0,0,0,0,0,1
1.0,9.0,63.0,6.0,40.0,2014.0,11.0,0,0,0,0,0,0,0
7.0,40.0,314.0,284.0,30.0,2012.0,8.0,1,0,0,0,0,0,0
1.0,9.0,156.0,28.0,40.0,2013.0,11.0,1,0,0,0,0,0,0
7.0,10.0,379.0,9.0,16.0,2015.0,8.0,1,0,0,0,0,0,1
8.0,19.0,127.0,69.0,12.0,2007.0,6.0,1,0,0,0,0,0,0
5.0,58.0,473.0,38.0,20.0,2015.0,5.0,0,0,0,0,0,0,0
1.0,15.0,42.0,6.0,35.0,2014.0,10.0,0,0,0,0,0,0,0
3.0,4.0,54.0,160.0,60.0,2010.0,3.0,0,0,0,0,1,0,0
8.0,105.0,403.0,9.0,75.0,2003.0,6.0,0,0,0,0,0,1,1
6.0,7.0,131.0,30.0,16.0,2010.0,6.0,0,0,0,0,0,1,0
6.0,7.0,95.0,8.0,15.0,2013.0,6.0,0,0,0,0,0,0,0
1.0,9.0,156.0,8.0,20.0,2015.0,11.0,0,1,0,0,0,0,0
1.0,1.0,85.0,17.0,28.0,2008.0,10.0,0,0,0,0,0,0,0
1.0,9.0,77.0,8.0,45.0,2014.0,9.0,0,0,0,0,0,0,0
9.0,24.0,54.0,6.0,20.0,2015.0,12.0,1,1,0,0,1,0,0
1.0,9.0,99.0,26.0,25.0,2014.0,9.0,0,0,0,0,0,0,0
14.0,87.0,54.0,60.0,20.0,2015.0,15.0,0,0,0,0,0,0,0
11.0,29.0,45.0,34.0,50.0,2006.0,5.0,0,0,0,0,0,0,0
6.0,7.0,3.0,8.0,13.0,2009.0,6.0,0,0,0,0,0,0,0
7.0,22.0,41.0,27.0,110.0,2010.0,8.0,0,1,0,0,0,0,0
1.0,9.0,37.0,9.0,13.0,2011.0,7.0,1,0,0,0,0,0,1
1.0,9.0,104.0,8.0,55.0,2015.0,9.0,0,0,0,0,0,0,0
7.0,22.0,395.0,23.0,23.0,2013.0,8.0,1,0,0,0,0,0,0
1.0,9.0,49.0,6.0,57.0,2010.0,0.0,0,0,0,0,0,0,0
7.0,17.0,43.0,32.0,19.0,2014.0,8.0,1,0,0,0,0,0,0
1.0,9.0,27.0,26.0,35.0,2006.0,0.0,0,1,0,0,0,1,0
10.0,26.0,54.0,30.0,15.0,2007.0,6.0,1,0,0,0,0,0,0
7.0,40.0,517.0,14.0,15.0,2011.0,8.0,0,0,0,0,1,0,0
1.0,9.0,84.0,30.0,35.0,1997.0,0.0,1,0,0,0,1,0,0
1.0,9.0,54.0,30.0,49.0,2011.0,0.0,1,0,0,0,1,1,0
1.0,9.0,54.0,30.0,75.0,2011.0,11.0,1,0,0,0,0,0,0
4.0,38.0,54.0,6.0,20.0,2006.0,5.0,1,0,0,0,0,0,0
1.0,9.0,54.0,26.0,21.0,2012.0,0.0,0,1,0,0,1,0,0
1.0,9.0,37.0,28.0,10.0,2013.0,7.0,1,0,0,0,0,0,0
9.0,65.0,54.0,24.0,20.0,2005.0,5.0,0,0,0,0,1,0,0
7.0,22.0,41.0,27.0,50.0,2012.0,8.0,1,0,0,0,0,0,0
1.0,9.0,54.0,28.0,28.0,2014.0,11.0,1,0,0,0,1,0,0
11.0,188.0,550.0,34.0,15.0,2007.0,5.0,0,0,1,0,0,0,0
1.0,9.0,32.0,181.0,22.0,2015.0,9.0,0,0,0,0,0,0,0
1.0,9.0,369.0,12.0,45.0,2008.0,0.0,1,0,0,0,1,0,1
8.0,19.0,79.0,11.0,12.0,2007.0,6.0,0,0,0,0,0,0,0
7.0,98.0,376.0,172.0,25.0,2015.0,8.0,0,1,0,0,0,0,0
5.0,13.0,200.0,13.0,24.0,2011.0,3.0,0,0,0,0,0,0,0
7.0,17.0,43.0,16.0,13.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,9.0,385.0,26.0,14.0,2013.0,7.0,0,1,0,0,0,0,0
1.0,9.0,54.0,30.0,45.0,2009.0,0.0,0,0,0,0,1,0,0
7.0,98.0,239.0,18.0,30.0,2011.0,0.0,0,1,1,0,0,0,1
1.0,9.0,173.0,1.0,28.0,2014.0,9.0,1,0,0,0,0,0,0
14.0,68.0,54.0,60.0,29.0,2015.0,15.0,0,0,0,0,0,0,0
7.0,16.0,14.0,14.0,16.0,2011.0,0.0,0,0,0,0,0,0,0
6.0,7.0,258.0,26.0,30.0,2015.0,6.0,0,0,0,0,0,0,0
7.0,10.0,6.0,54.0,25.0,2004.0,0.0,0,0,0,0,0,0,0
1.0,15.0,48.0,8.0,40.0,2015.0,10.0,0,0,0,0,0,0,0
1.0,9.0,19.0,30.0,30.0,2015.0,9.0,1,0,0,0,0,0,0
7.0,16.0,93.0,9.0,80.0,2011.0,8.0,0,0,0,0,0,0,1
1.0,9.0,54.0,30.0,40.0,2009.0,0.0,0,0,0,0,0,0,0
10.0,35.0,54.0,8.0,12.0,2009.0,6.0,0,0,0,0,0,0,0
8.0,14.0,20.0,18.0,10.0,2011.0,6.0,0,0,0,0,0,0,1
1.0,1.0,55.0,8.0,22.0,2012.0,1.0,0,0,0,0,0,0,0
10.0,35.0,54.0,30.0,25.0,2015.0,6.0,0,0,0,0,0,0,0
5.0,58.0,267.0,15.0,17.0,2009.0,5.0,0,0,0,0,0,0,1
9.0,59.0,54.0,24.0,69.0,2012.0,12.0,0,0,0,0,1,0,0
3.0,4.0,54.0,61.0,72.0,2009.0,3.0,0,0,0,0,0,0,0
5.0,11.0,172.0,12.0,15.0,2010.0,3.0,0,0,0,0,0,0,1
1.0,9.0,173.0,60.0,25.0,2013.0,9.0,0,0,0,0,0,0,0
5.0,11.0,106.0,12.0,25.0,2011.0,3.0,1,0,0,0,0,0,1
8.0,14.0,12.0,9.0,50.0,2008.0,6.0,0,0,0,0,1,0,1
1.0,9.0,37.0,6.0,15.0,2014.0,7.0,1,0,0,0,0,0,0
9.0,24.0,54.0,24.0,22.0,2012.0,12.0,0,0,0,0,0,1,0
1.0,9.0,54.0,64.0,27.0,2008.0,0.0,0,0,0,0,0,0,0
5.0,11.0,295.0,12.0,16.0,2014.0,3.0,1,0,0,0,1,0,1
10.0,111.0,54.0,29.0,20.0,2009.0,6.0,0,0,0,0,0,0,0
1.0,1.0,1.0,30.0,15.0,2006.0,10.0,1,0,0,0,0,0,0
1.0,9.0,49.0,6.0,38.0,2009.0,11.0,1,0,0,0,0,0,0
1.0,9.0,276.0,221.0,40.0,2012.0,9.0,1,0,0,0,0,0,0
5.0,41.0,121.0,142.0,25.0,2010.0,3.0,1,0,0,0,0,0,1
1.0,9.0,77.0,6.0,110.0,2011.0,9.0,1,0,0,0,1,0,0
20.0,187.0,545.0,71.0,20.0,2014.0,10.0,0,0,0,0,0,0,0
5.0,41.0,121.0,9.0,25.0,2008.0,3.0,0,0,0,0,1,0,1
7.0,10.0,16.0,224.0,30.0,2010.0,0.0,0,1,0,0,0,0,0
5.0,37.0,70.0,24.0,19.0,2013.0,15.0,0,0,0,0,1,0,0
8.0,19.0,22.0,178.0,17.0,2011.0,6.0,0,0,0,0,0,0,0
2.0,159.0,54.0,28.0,18.0,2000.0,0.0,0,0,0,0,0,0,0
5.0,11.0,336.0,12.0,25.0,2012.0,3.0,1,0,0,0,0,0,1
7.0,17.0,43.0,26.0,24.0,2008.0,0.0,0,1,0,0,0,0,0
7.0,10.0,16.0,9.0,90.0,2003.0,0.0,1,0,0,0,0,0,1
5.0,37.0,70.0,24.0,12.0,2010.0,3.0,0,0,0,0,0,0,0
3.0,51.0,54.0,3.0,6.0,2015.0,3.0,1,0,0,0,0,0,0
10.0,35.0,54.0,30.0,10.0,2012.0,6.0,0,0,0,0,0,0,0
1.0,1.0,134.0,25.0,30.0,2012.0,10.0,0,1,0,0,1,0,0
1.0,9.0,356.0,18.0,30.0,2011.0,0.0,0,0,0,1,0,0,1
5.0,8.0,461.0,8.0,50.0,2013.0,3.0,0,0,0,0,0,0,0
10.0,72.0,54.0,26.0,15.0,2013.0,6.0,0,0,0,0,0,0,0
1.0,25.0,40.0,24.0,16.0,2011.0,12.0,0,0,0,0,1,0,0
16.0,118.0,54.0,63.0,40.0,2015.0,6.0,0,0,0,0,0,0,0
1.0,9.0,7.0,8.0,15.0,2006.0,0.0,0,0,0,0,1,0,0
3.0,33.0,54.0,3.0,25.0,2009.0,3.0,1,0,0,0,0,0,0
1.0,9.0,52.0,15.0,31.0,2010.0,7.0,1,0,0,0,0,0,1
5.0,18.0,18.0,36.0,8.0,2015.0,3.0,0,1,0,0,0,0,1
5.0,6.0,310.0,11.0,32.0,2016.0,3.0,1,0,1,0,0,0,0
3.0,34.0,54.0,171.0,25.0,2010.0,3.0,1,0,0,0,0,0,0
5.0,11.0,101.0,12.0,45.0,2014.0,3.0,1,0,0,0,0,0,1
5.0,11.0,151.0,12.0,30.0,2014.0,3.0,1,0,0,0,1,0,1
7.0,10.0,16.0,9.0,48.0,2004.0,0.0,0,0,0,0,1,0,1
7.0,22.0,28.0,27.0,25.0,2012.0,8.0,1,0,0,0,0,0,0
1.0,9.0,173.0,15.0,24.0,2007.0,0.0,0,0,0,0,0,0,1
1.0,9.0,21.0,30.0,60.0,2009.0,0.0,1,0,0,0,1,0,0
1.0,9.0,54.0,245.0,23.0,2013.0,13.0,1,0,0,0,0,0,0
6.0,27.0,203.0,110.0,13.0,2006.0,6.0,0,0,0,0,0,0,0
7.0,62.0,665.0,10.0,15.0,2011.0,0.0,0,0,0,0,0,0,0
7.0,31.0,53.0,37.0,15.0,2015.0,8.0,0,0,0,0,0,0,0
1.0,9.0,130.0,30.0,65.0,2006.0,0.0,0,0,0,0,0,0,0
1.0,9.0,130.0,116.0,20.0,2009.0,0.0,0,0,0,0,0,0,1
7.0,10.0,321.0,9.0,32.0,2013.0,8.0,1,0,0,0,0,0,1
1.0,9.0,74.0,6.0,43.0,2012.0,9.0,1,0,1,0,0,0,0
1.0,9.0,37.0,161.0,8.0,2010.0,0.0,0,0,0,0,0,0,0
1.0,9.0,37.0,9.0,23.0,2012.0,0.0,0,0,0,0,1,0,1
1.0,9.0,33.0,6.0,49.0,2012.0,9.0,0,0,0,0,0,0,0
1.0,1.0,1.0,30.0,30.0,2013.0,1.0,0,0,0,0,0,0,0
7.0,98.0,361.0,27.0,100.0,2014.0,8.0,0,0,0,0,0,0,0
10.0,214.0,54.0,1.0,40.0,2011.0,6.0,1,0,0,0,0,0,0
1.0,9.0,54.0,12.0,125.0,2011.0,0.0,0,0,0,0,0,0,1
1.0,9.0,37.0,9.0,14.0,2010.0,0.0,0,0,0,0,0,1,1
1.0,25.0,40.0,8.0,11.0,0.0,4.0,0,1,0,0,0,1,0
6.0,7.0,3.0,30.0,10.0,2011.0,6.0,1,0,0,0,0,0,0
7.0,22.0,41.0,27.0,37.0,2013.0,8.0,1,0,1,0,0,0,0
1.0,15.0,114.0,60.0,24.0,2009.0,10.0,0,0,0,0,0,0,0
1.0,9.0,49.0,38.0,26.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,9.0,54.0,17.0,48.0,2014.0,11.0,0,0,0,0,0,0,0
3.0,51.0,54.0,238.0,60.0,2010.0,3.0,0,0,0,0,0,0,0
10.0,35.0,54.0,9.0,50.0,2008.0,6.0,0,0,0,0,0,0,1
1.0,1.0,224.0,38.0,19.0,2011.0,10.0,0,0,0,0,0,0,0
7.0,22.0,438.0,23.0,36.0,2013.0,8.0,1,0,0,0,0,0,0
1.0,9.0,77.0,6.0,40.0,2013.0,9.0,1,0,0,0,0,0,0
5.0,11.0,295.0,12.0,25.0,2012.0,3.0,0,0,0,0,1,0,1
1.0,9.0,59.0,6.0,62.0,2014.0,11.0,1,0,0,0,1,0,0
1.0,15.0,42.0,18.0,50.0,2012.0,10.0,1,0,1,0,0,0,1
11.0,96.0,237.0,31.0,9.0,2015.0,5.0,0,0,0,0,0,0,0
14.0,67.0,54.0,60.0,25.0,2006.0,3.0,0,0,0,0,0,0,0
1.0,9.0,256.0,17.0,50.0,2013.0,11.0,0,0,0,0,0,0,0
1.0,9.0,115.0,1.0,35.0,2009.0,11.0,0,0,0,0,0,0,0
1.0,15.0,42.0,6.0,60.0,2013.0,10.0,0,0,0,0,0,0,0
1.0,9.0,88.0,8.0,48.0,2015.0,9.0,0,1,0,0,0,0,0
7.0,40.0,137.0,31.0,12.0,2014.0,8.0,0,1,0,0,0,0,0
8.0,19.0,79.0,45.0,12.0,2007.0,6.0,0,0,0,0,1,0,0
5.0,8.0,284.0,8.0,25.0,2015.0,3.0,0,0,0,0,0,0,0
3.0,184.0,54.0,3.0,10.0,2013.0,3.0,1,0,0,0,0,0,0
6.0,7.0,3.0,30.0,15.0,2016.0,6.0,1,0,0,0,0,0,0
5.0,82.0,396.0,11.0,18.0,2016.0,4.0,0,0,1,0,0,0,0
1.0,15.0,42.0,6.0,70.0,2014.0,10.0,1,0,0,0,0,1,0
10.0,21.0,54.0,29.0,16.0,2012.0,6.0,0,0,0,0,0,0,0
8.0,19.0,201.0,9.0,14.0,2004.0,6.0,0,0,0,0,0,0,1
3.0,3.0,54.0,3.0,60.0,2008.0,3.0,1,0,0,0,0,0,0
20.0,102.0,246.0,6.0,40.0,2013.0,10.0,0,0,0,0,0,0,0
14.0,74.0,54.0,98.0,20.0,2011.0,3.0,0,0,0,0,0,0,0
7.0,10.0,16.0,95.0,18.0,2011.0,0.0,0,1,0,0,0,0,0
5.0,13.0,689.0,8.0,15.0,2012.0,3.0,0,0,0,0,0,0,0
14.0,68.0,54.0,60.0,60.0,2015.0,15.0,0,0,0,0,0,0,0
3.0,51.0,54.0,61.0,20.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,77.0,8.0,30.0,2014.0,9.0,0,0,0,0,0,1,0
7.0,10.0,195.0,10.0,29.0,2011.0,8.0,1,0,0,0,0,0,0
1.0,1.0,1.0,1.0,50.0,2008.0,10.0,0,0,0,0,0,1,0
7.0,10.0,355.0,9.0,21.0,2011.0,8.0,1,0,0,0,0,0,1
14.0,50.0,54.0,151.0,16.0,2013.0,15.0,1,0,0,0,0,0,0
7.0,31.0,83.0,55.0,15.0,2011.0,8.0,0,0,0,0,0,0,0
1.0,9.0,19.0,51.0,36.0,2013.0,9.0,1,0,0,0,0,0,0
3.0,51.0,54.0,3.0,15.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,9.0,63.0,38.0,26.0,2007.0,0.0,0,0,0,0,1,0,0
8.0,105.0,255.0,154.0,9.0,2011.0,6.0,0,0,0,0,0,0,0
14.0,43.0,54.0,111.0,51.0,2012.0,15.0,0,0,0,0,0,0,0
5.0,13.0,154.0,13.0,15.0,2015.0,3.0,1,0,0,0,0,0,0
1.0,9.0,92.0,8.0,15.0,2011.0,11.0,0,0,0,0,0,0,0
13.0,36.0,54.0,18.0,19.0,2011.0,4.0,1,0,0,0,0,1,1
5.0,11.0,172.0,12.0,15.0,2011.0,3.0,0,0,0,0,0,0,1
1.0,9.0,37.0,26.0,12.0,0.0,7.0,0,1,0,0,0,0,0
1.0,9.0,130.0,202.0,28.0,2014.0,11.0,0,0,0,0,0,0,0
1.0,9.0,271.0,30.0,65.0,2004.0,0.0,0,0,0,0,0,0,0
1.0,1.0,55.0,15.0,36.0,2008.0,10.0,0,0,0,0,0,1,1
7.0,40.0,314.0,42.0,52.0,2009.0,0.0,0,0,0,0,0,0,0
5.0,32.0,381.0,26.0,32.0,2008.0,3.0,0,1,0,0,0,0,0
5.0,32.0,373.0,9.0,25.0,2013.0,3.0,1,0,0,0,0,0,1
1.0,15.0,42.0,48.0,19.0,2016.0,10.0,0,0,0,0,0,0,0
1.0,9.0,262.0,30.0,65.0,2013.0,11.0,1,0,0,0,0,0,0
1.0,9.0,49.0,6.0,45.0,2012.0,11.0,0,0,0,0,0,0,0
1.0,9.0,19.0,22.0,45.0,2012.0,9.0,0,1,0,0,0,0,1
5.0,8.0,510.0,8.0,21.0,2016.0,3.0,0,0,0,0,0,0,0
1.0,15.0,48.0,6.0,38.0,2012.0,10.0,1,0,0,0,0,0,0
5.0,11.0,219.0,12.0,25.0,2011.0,3.0,0,0,0,0,0,0,1
33.0,189.0,54.0,244.0,14.0,2011.0,14.0,1,0,0,0,0,0,0
1.0,25.0,40.0,24.0,16.0,2010.0,12.0,0,0,0,0,1,0,0
7.0,17.0,43.0,9.0,80.0,2005.0,0.0,0,0,0,0,0,0,1
19.0,90.0,54.0,115.0,25.0,2008.0,12.0,1,0,0,0,0,0,0
14.0,54.0,54.0,24.0,22.0,2016.0,15.0,0,0,0,0,1,0,0
1.0,9.0,88.0,8.0,20.0,2011.0,0.0,0,0,0,0,0,0,0
1.0,9.0,156.0,6.0,28.0,2008.0,0.0,1,0,0,0,1,0,0
8.0,19.0,158.0,154.0,21.0,2013.0,6.0,0,0,0,0,0,0,0
7.0,10.0,16.0,9.0,13.0,2009.0,0.0,0,0,0,0,0,0,1
5.0,37.0,70.0,41.0,25.0,2010.0,3.0,0,0,0,0,1,0,0
1.0,9.0,318.0,52.0,35.0,2013.0,9.0,1,0,1,0,1,0,0
1.0,9.0,54.0,8.0,45.0,2010.0,0.0,0,0,0,0,0,1,0
5.0,11.0,97.0,12.0,15.0,2014.0,3.0,1,0,0,0,0,0,1
1.0,9.0,37.0,30.0,15.0,2015.0,7.0,0,0,0,0,0,0,0
5.0,11.0,363.0,11.0,13.0,2016.0,3.0,1,0,0,0,0,0,0
5.0,37.0,70.0,48.0,19.0,2013.0,15.0,0,0,0,0,0,0,0
3.0,33.0,54.0,3.0,8.0,2013.0,3.0,1,0,0,0,0,0,0
5.0,8.0,58.0,8.0,25.0,2014.0,3.0,0,0,0,0,0,0,0
3.0,34.0,54.0,160.0,9.0,2011.0,3.0,0,0,0,0,0,0,0
5.0,8.0,58.0,8.0,28.0,2015.0,3.0,0,0,0,0,0,0,0
1.0,9.0,182.0,17.0,24.0,2013.0,7.0,1,0,0,0,0,0,0
1.0,1.0,57.0,49.0,50.0,2014.0,1.0,0,0,0,0,0,0,0
7.0,10.0,218.0,10.0,45.0,1998.0,0.0,0,0,0,0,0,0,0
1.0,9.0,156.0,18.0,95.0,2006.0,0.0,0,0,0,0,0,1,1
1.0,9.0,52.0,36.0,21.0,2012.0,11.0,0,1,0,0,0,0,1
7.0,10.0,66.0,10.0,25.0,2011.0,8.0,0,0,0,0,0,0,0
1.0,1.0,1.0,1.0,28.0,2011.0,10.0,0,0,0,0,0,0,0
1.0,12.0,307.0,2.0,25.0,2014.0,18.0,1,0,0,0,1,0,0
2.0,2.0,54.0,4.0,25.0,2015.0,4.0,0,0,0,0,0,0,1
1.0,9.0,29.0,30.0,18.0,2014.0,9.0,1,0,0,0,0,0,0
1.0,9.0,5.0,64.0,14.0,2010.0,11.0,0,0,0,0,0,0,0
8.0,14.0,20.0,18.0,36.0,2013.0,6.0,0,0,0,0,1,0,1
13.0,36.0,54.0,9.0,13.0,2012.0,14.0,0,0,0,0,0,0,1
4.0,5.0,54.0,6.0,40.0,2009.0,5.0,1,0,0,0,0,0,0
1.0,9.0,54.0,8.0,30.0,2013.0,11.0,0,0,0,0,0,0,0
6.0,7.0,3.0,74.0,10.0,2009.0,6.0,0,0,0,0,0,0,0
1.0,9.0,150.0,17.0,45.0,2011.0,11.0,1,0,0,0,0,0,0
1.0,9.0,248.0,9.0,45.0,2006.0,0.0,0,0,0,0,0,0,1
1.0,1.0,1.0,12.0,28.0,2009.0,10.0,1,0,0,0,0,0,1
1.0,25.0,40.0,71.0,15.0,2014.0,12.0,1,0,1,0,1,0,0
1.0,9.0,140.0,30.0,10.0,0.0,11.0,0,0,0,0,0,0,0
1.0,1.0,1.0,12.0,27.0,2012.0,1.0,0,0,0,0,1,0,1
3.0,49.0,54.0,51.0,14.0,2011.0,3.0,0,1,0,0,1,1,0
1.0,15.0,117.0,6.0,70.0,2014.0,10.0,0,0,0,0,0,0,0
5.0,8.0,362.0,6.0,90.0,2014.0,3.0,0,0,0,0,1,0,0
1.0,1.0,1.0,24.0,14.0,2010.0,10.0,0,0,0,0,0,0,0
5.0,8.0,533.0,8.0,25.0,2013.0,3.0,0,0,0,0,0,0,0
1.0,9.0,115.0,9.0,25.0,2010.0,7.0,0,0,0,0,1,0,1
7.0,10.0,195.0,10.0,16.0,2006.0,0.0,0,0,0,0,0,0,0
3.0,33.0,54.0,3.0,25.0,2009.0,3.0,0,0,0,0,0,0,0
7.0,31.0,458.0,9.0,18.0,2012.0,8.0,1,0,0,0,0,0,1
1.0,25.0,40.0,24.0,15.0,2013.0,12.0,0,0,0,0,1,0,0
1.0,9.0,29.0,50.0,30.0,2015.0,9.0,0,0,1,0,0,1,0
3.0,51.0,54.0,3.0,17.0,2014.0,3.0,0,0,0,0,0,0,0
3.0,172.0,54.0,215.0,15.0,2011.0,3.0,0,0,0,0,0,0,0
3.0,3.0,54.0,76.0,35.0,2013.0,3.0,0,0,0,0,1,0,0
5.0,8.0,113.0,8.0,63.0,2014.0,3.0,0,0,0,0,0,0,0
1.0,9.0,115.0,64.0,22.0,2006.0,11.0,0,0,0,0,0,0,0
2.0,2.0,54.0,2.0,36.0,2010.0,4.0,1,0,0,0,0,0,0
7.0,22.0,175.0,92.0,20.0,2015.0,8.0,0,1,0,0,0,0,0
7.0,31.0,344.0,158.0,14.0,2011.0,0.0,1,0,0,0,0,1,0
10.0,130.0,54.0,9.0,30.0,2011.0,6.0,1,0,0,0,0,0,1
3.0,51.0,54.0,160.0,25.0,2012.0,3.0,0,0,0,0,0,0,0
4.0,5.0,54.0,8.0,22.0,2010.0,5.0,0,0,0,0,0,1,0
1.0,9.0,54.0,26.0,40.0,2011.0,0.0,0,1,0,0,0,1,0
10.0,205.0,54.0,30.0,13.0,2006.0,6.0,1,0,0,0,0,0,0
1.0,12.0,307.0,8.0,28.0,2012.0,16.0,0,0,0,0,0,0,0
7.0,31.0,364.0,9.0,11.0,2012.0,8.0,1,0,0,0,0,0,1
5.0,28.0,44.0,6.0,35.0,2011.0,3.0,1,0,0,0,0,0,0
1.0,9.0,115.0,9.0,25.0,2014.0,7.0,0,0,0,0,0,0,1
18.0,231.0,54.0,24.0,9.0,2009.0,12.0,0,0,0,0,1,0,0
5.0,41.0,121.0,25.0,25.0,2012.0,3.0,1,0,0,0,0,0,0
1.0,9.0,150.0,8.0,18.0,2007.0,0.0,0,0,0,0,0,0,0
5.0,13.0,243.0,13.0,25.0,2010.0,3.0,1,0,0,0,0,0,0
4.0,38.0,54.0,6.0,18.0,2013.0,5.0,0,0,0,0,0,0,0
7.0,10.0,6.0,54.0,106.0,2007.0,0.0,0,0,0,0,0,0,0
5.0,37.0,70.0,24.0,28.0,2013.0,15.0,0,0,0,0,1,0,0
7.0,16.0,451.0,36.0,12.0,2011.0,0.0,0,1,0,0,1,1,1
1.0,25.0,436.0,8.0,15.0,2013.0,12.0,0,0,0,0,0,0,0
1.0,9.0,32.0,15.0,36.0,2013.0,9.0,1,0,0,0,1,0,1
8.0,19.0,79.0,125.0,11.0,2015.0,6.0,0,0,0,0,0,0,0
14.0,54.0,54.0,60.0,43.0,2013.0,15.0,0,0,0,0,0,0,0
1.0,9.0,33.0,6.0,48.0,2015.0,9.0,1,1,0,0,0,0,0
5.0,28.0,44.0,33.0,25.0,2011.0,3.0,0,0,0,0,0,0,1
1.0,15.0,42.0,6.0,22.0,2005.0,10.0,0,0,0,0,0,1,0
31.0,201.0,54.0,30.0,7.0,2014.0,13.0,1,0,0,0,0,0,0
2.0,151.0,54.0,30.0,10.0,2011.0,4.0,0,0,0,0,0,0,0
1.0,9.0,37.0,28.0,8.0,2013.0,7.0,0,0,0,0,0,0,0
